article_id,probability
129,0.7613987842064814
130,0.15150181782156824
131,0.2391328338618628
132,0.45227850319809104
133,0.37611062692664377
134,0.20529753908356607
135,0.37994350369878094
136,0.6967683489542891
137,0.52448724289089
138,0.09269282055859185
139,0.11313105713406502
140,0.6304024904721867
141,0.8938441202293176
142,0.14836424301265527
143,0.6050868762429639
144,0.9889494136719716
145,0.07920995858535729
146,0.03794464149686816
147,0.7634007208103191
148,0.7235519124075309
149,0.03808049080742115
150,0.06627573957199406
151,0.06351919017110363
152,0.180148533343789
153,0.004017793182648055
154,0.6369412033873605
155,0.8190370785755382
156,0.7144025542653866
157,0.6843147694996229
158,0.5082448675413055
159,0.4096163969814952
160,0.8682174062456551
161,0.20454703742060698
162,0.37718909226078623
163,0.789556838692047
164,0.9287618893854571
165,0.9506732508770891
166,0.43537664187099145
167,0.5860241188516602
168,0.038376420924057575
169,0.9323917518152882
170,0.6758446183511816
171,0.26101379002967096
172,0.41735935342054065
173,0.40645451306790104
174,0.5389793202218806
175,0.5639523948988342
176,0.05008198332675606
177,0.23779945548420078
178,0.11050389225816726
179,0.6037953899236352
180,0.8354666350698331
181,0.3026209843894271
182,0.3779915514631421
183,0.9866311784218729
184,0.6964570126851974
185,0.3016719566960716
186,0.5444255471250257
187,0.0759242747479778
188,0.36024207380739004
189,0.6809396265686528
190,0.7675887321320398
191,0.5292952059038727
192,0.006274421184835788
193,0.7448822078456299
194,0.001065358695670482
195,0.9843111599145756
196,0.621522192590179
197,0.893445199893248
198,0.05251674802474593
199,0.6523454444646338
200,0.2991847611653703
201,0.28555505610972753
202,0.14880315761126384
203,0.7106886295779723
204,0.7965159335798485
205,0.3907811191710264
206,0.45709528616828254
207,0.0666172817355708
208,0.17311868088281945
209,0.4481907592336395
210,0.9440401913529243
211,0.6836163930066967
212,0.9582393284093849
213,0.7259868532602193
214,0.4625462147997582
215,0.15442284427753228
216,0.5974229289620565
217,0.9562814230941774
218,0.7851593542870193
219,0.9542683878864465
220,0.5481640656835035
221,0.7698048108249159
222,0.47179830312451043
223,0.8438285722572672
224,0.6118942403355686
225,0.058503640701828896
226,0.9829705407125893
227,0.4739251276012145
228,0.039240103520686964
229,0.525745829032557
230,0.29163533902976124
231,0.20007909915495392
232,0.42402360229254255
233,0.17391971324548694
234,0.2057272516023676
235,0.2649026334696427
236,0.6505321341842513
237,0.2192587764420949
238,0.7056813757929783
239,0.9356368946200889
240,0.6770802661714894
241,0.19384625969329305
242,0.7464620061959735
243,0.5661715903793888
244,0.4613715833332387
245,0.7247292850608652
246,0.7678114426626912
247,0.14639615141949103
248,0.5306518262243555
249,0.6608492533108041
250,0.04068145706694726
251,0.6601404669276323
252,0.05907486179233479
253,0.17784995211511723
254,0.5099555212386309
255,0.7305751733108556
256,0.5361329005398437
257,0.7534195589521092
258,0.30204940927462465
259,0.45082534084814885
260,0.6740735877108189
261,0.20644545542705162
262,0.5913789509539747
263,0.3842369342850146
264,0.5539470734714038
265,0.45789510833034774
266,0.8139064273036423
267,0.1021829019994881
268,0.19034960951650748
269,0.42126577269768395
270,0.07420986406515906
271,0.19284024793451382
272,0.8184574390930404
273,0.8774963693775727
274,0.8356624899880727
275,0.6178361801904831
276,0.5767924533105692
277,0.0953079423460993
278,0.9101075358262538
279,0.9042983630094774
280,0.6667323173927836
281,0.8526631855474025
282,0.060360041316488644
283,0.8806863757529163
284,0.7445201009104953
285,0.5396176834643478
286,0.5293537614061417
287,0.12203789204578408
288,0.44593681031857735
289,0.5312579441493456
290,0.015066820404612713
291,0.9979052752428936
292,0.9903019106651666
293,0.515416021898227
294,0.5998928022783305
295,0.8239039754105026
296,0.06334454608187112
297,0.07918916820669886
298,0.7424491706699258
299,0.29286345249099055
300,0.8163199500464338
301,0.6513018017794457
302,0.7603695515750857
303,0.20051481627137824
304,0.2323594333917971
305,0.1234669022727708
306,0.1698837480265598
307,0.6137640763805343
308,0.7840350402746459
309,0.3478238860445765
310,0.8693005852352029
311,0.7730499472356458
312,0.7349129973390723
313,0.19839284223365772
314,0.10073362201547553
315,0.5329176032524067
316,0.14394295885808905
317,0.379361760429097
318,0.9451357958718114
319,0.16247332194494557
320,0.6457633045203234
321,0.1331581325349157
322,0.7095179863838375
323,0.9781880340106159
324,0.9770142728468942
325,0.40875132858933594
326,0.9680121585872612
327,0.7525810250675364
328,0.03448387283853516
329,0.3603120225832911
330,0.16478666331441638
331,0.1693758671781479
332,0.031841550636255156
333,0.5434750656502516
334,0.8948759608613839
335,0.3073530983048781
336,0.2896349608612657
337,0.888401882902885
338,0.09510060157400446
339,0.07877829202633546
340,0.3481416047999464
341,0.2895043860657682
342,0.003468590385789061
343,0.22766993386931322
344,0.31665728323144093
345,0.4863674104647311
346,0.7595683762355865
347,0.7057085303580285
348,0.09723368206162253
349,0.38078030959713993
350,0.8190833168433559
351,0.4148417231484861
352,0.4641124163952428
353,0.7399698627902571
354,0.5338272832396819
355,0.9928630551850609
356,0.5515231878733465
357,0.008655372291311525
358,0.7005472450061045
359,0.697689471715698
360,0.7282948880127034
361,0.25693159041286495
362,0.5566345452968501
363,0.5633045105335995
364,0.13104670216464853
365,0.1993636808926601
366,0.48513232458082334
367,0.2426686532317397
368,0.9103766746698895
369,0.6328357814506066
370,0.990940065953031
371,0.9140837198015228
372,0.490229017792185
373,0.5662003837232626
374,0.9327404033201484
375,0.6679931255628229
376,0.6429353555882013
377,0.391718644661578
378,0.4675490287827777
379,0.08542300564591898
380,0.41178107527560526
381,0.714609495038654
382,0.24227406645766103
383,0.17592170933597484
384,0.7207632199247065
385,0.5151715512142062
386,0.2820370576740562
387,0.2767583520835394
388,0.7302916772361636
389,0.6846873824096901
390,0.13054381286198713
391,0.41564663973406435
392,0.17943059268309502
393,0.3504912483488827
394,0.010422180968431283
395,0.20502476548881443
396,0.14706524203243232
397,0.2024761438317233
398,0.26380159766508426
399,0.7378775367599916
400,0.5213673386007444
401,0.061464370702768334
402,0.7291105462049049
403,0.6458445748448076
404,0.07379985599521
405,0.6406148402996558
406,0.8662099358111441
407,0.7236577513112129
408,0.5925324092624555
409,0.0033699948289905857
410,0.8820269612044923
411,0.635639484580396
412,0.7870981932448506
413,0.43500441656621236
414,0.4147584880898728
415,0.15911364739687306
416,0.8728430668169562
417,0.02238587766425526
418,0.4309537827672141
419,0.18647378075405474
420,0.7741018684249792
421,0.5520963560589269
422,0.9656526469987189
423,0.7297765508670773
424,0.9940797954008322
425,0.3510620072984213
426,0.1851631649788512
427,0.6016207498001916
428,0.5614839320267404
429,0.1322193021881991
430,0.055037678485308605
431,0.25239742983322055
432,0.6429248545136363
433,0.6648816872648459
434,0.6157998812074544
435,0.590158587343375
436,0.744773026210918
437,0.41092655730673655
438,0.24908799230090795
439,0.4999441929784795
440,0.645900972798808
441,0.7929218114661812
442,0.9684246098352906
443,0.8220906230944819
444,0.2727938478438021
445,0.38099318147273564
446,0.4694896583071281
447,0.06947055041013261
448,0.971849623754357
449,0.11003108048260923
450,0.5435834365743041
451,0.4465151451033461
452,0.31215154575548465
453,0.49995946408488456
454,0.4671474585919786
455,0.9833206463713757
456,0.8717387591030445
457,0.556629894329332
458,0.39885446765281307
459,0.47861652244224273
460,0.02984900504664023
461,0.08619032549451189
462,0.4591407277596271
463,0.388092662206054
464,0.4619126086536157
465,0.19098935606739975
466,0.8835987985906711
467,0.4653590472405882
468,0.47387986547886174
469,0.337652351726324
470,0.04714353029107643
471,0.8695762527255497
472,0.7171742536773277
473,0.31826649454388933
474,0.06628227356222682
475,0.613709215138032
476,0.5147002744535306
477,0.5508476072937117
478,0.013357686478058906
479,0.1091651127787312
480,0.18303390591766133
481,0.7311368139949668
482,0.1302609779631203
483,0.6890285252633183
484,0.9503786609800919
485,0.2966800602568769
486,0.30819772246714117
487,0.6576601389576499
488,0.4253011697973228
489,0.49167681071795255
490,0.549360587612797
491,0.27307781096388717
492,0.01720891705179939
493,0.9141254215643451
494,0.5239310952612358
495,0.671704494304265
496,0.2919525726963349
497,0.2045019173925754
498,0.7788539013483915
499,0.4060370863402254
500,0.05915847332088009
501,0.008667590270879821
502,0.059399373256435295
503,0.17325921211690154
504,0.7010113801541982
505,0.017861935696070308
506,0.8829725043241514
507,0.07676008698767123
508,0.9742556707719773
509,0.0048714618697695
510,0.2920661260859654
511,0.17344398602428357
512,0.5791576133275069
513,0.0649358140606171
514,0.03572889045727001
515,0.7361924165693718
516,0.36175073407741676
517,0.06966521575511797
518,0.32412111659315035
519,0.3213505525373086
520,0.288338912667251
521,0.28890182329652025
522,0.6120365263270169
523,0.7410026647041523
524,0.1557688820992439
525,0.4743401803936098
526,0.21906956095998154
527,0.8173236791705808
528,0.6437721606220346
529,0.7594145645483211
530,0.6905089690004343
531,0.019575901912797455
532,0.36076080050368586
533,0.5243558940266687
534,0.08821792043707888
535,0.5373808114048054
536,0.005515624711947997
537,0.28288669090166196
538,0.7985854443372488
539,0.2987144181836824
540,0.17402909981896142
541,0.3720134654138749
542,0.17909435524451278
543,0.8961620648191742
544,0.7573194439584574
545,0.31189503664931906
546,0.8010510698353432
547,0.8675398870920117
548,0.6750317075031554
549,0.6695735058438071
550,0.6387208401210802
551,0.06732666745055138
552,0.5757096382129204
553,0.41131270332421777
554,0.41362736191968674
555,0.44645970642702937
556,0.6208097275564382
557,0.13838351650610448
558,0.789006952285953
559,0.5335798022223807
560,0.3764467355253238
561,0.9160410144239169
562,0.3408469730180965
563,0.9112865719581912
564,0.762817671040817
565,0.9029439832287924
566,0.39466416813691363
567,0.39630815921205675
568,0.1825987218954772
569,0.9767996427628548
570,0.010145964600732582
571,0.14952056211072906
572,0.6699273840344384
573,0.41033750105495825
574,0.8205747116393294
575,0.864305387616981
576,0.8756967955539914
577,0.9924364962275266
578,0.42614028744070176
579,0.6529156678423228
580,0.8581251676531284
581,0.34281501573370565
582,0.8659227042285713
583,0.20569350832668298
584,0.02188940460898603
585,0.37543633422591427
586,0.27202267580020656
587,0.4281652853785676
588,0.08813565603619045
589,0.3163822510901063
590,0.03559557227858012
591,0.925227652752585
592,0.8996472826148572
593,0.5066269318821984
594,0.46748850209485837
595,0.709205036833983
596,0.32958545145881424
597,0.3529742306080288
598,0.22227766812129157
599,0.17199947852832298
600,0.16710176667341636
601,0.3547448634051643
602,0.8399399808828943
603,0.8843183250134993
604,0.6906278258774303
605,0.5386235820268251
606,0.7442597000159925
607,0.9154578464795908
608,0.5917148061439604
609,0.22347538652044463
610,0.12277462700307973
611,0.3501577946237634
612,0.1376228194332012
613,0.8469371650191015
614,0.4572284614705979
615,0.8963717485618415
616,0.36323941859084663
617,0.41314327087611924
618,0.09978067816577652
619,0.052066749557025394
620,0.6728480860407203
621,0.16913979150317582
622,0.38639104486391074
623,0.9766574898560503
624,0.36608120307702174
625,0.9398351088063008
626,0.6197724274558897
627,0.24141000426079395
628,0.06918235546730933
629,0.28342047874766707
630,0.5364172261233154
631,0.684645457649755
632,0.6940105443494101
633,0.09476267192376253
634,0.02612408627274998
635,0.326359375079046
636,0.9337301404903141
637,0.13482670365335336
638,0.2954224323020771
639,0.31013530780929943
640,0.9104010896128085
641,0.27835625836389066
642,0.5348529193666607
643,0.7713822836672859
644,0.15360395096789758
645,0.13994318899933078
646,0.062432909679585924
647,0.8113543415971985
648,0.7956791156620979
649,0.7257493322017963
650,0.535049863218841
651,0.37937681825067504
652,0.8203628256168864
653,0.842541528653576
654,0.26689158979406613
655,0.7425735845218182
656,0.03162242400406734
657,0.7700078225892908
658,0.25035679438764835
659,0.9178332932416119
660,0.4024452944340875
661,0.9990192516029555
662,0.8936131553427857
663,0.6420624253379965
664,0.3510901159968708
665,0.652659361844214
666,0.1094159612722545
667,0.6698331962230866
668,0.6711366508508407
669,0.6517031356386479
670,0.6223131815577513
671,0.5311463368039667
672,0.8891337065019447
673,0.027170943387991198
674,0.34738772502707493
675,0.5372085870081539
676,0.5541283769884959
677,0.6007845191360082
678,0.33506583778013466
679,0.4315059206283747
680,0.417032444865582
681,0.3661619708743652
682,0.16101675267826565
683,0.007477995467669918
684,0.13074471268935206
685,0.5219414741881478
686,0.3292911104184699
687,0.7372669045148064
688,0.2608549623509395
689,0.26557893620461204
690,0.3501069107196717
691,0.8084538382652849
692,0.2871991109049111
693,0.6068536412683
694,0.20045403052638278
695,0.6442570903309578
696,0.2744992232303042
697,0.34855639344542444
698,0.010908083939422664
699,0.2830237554410545
700,0.9260672454881057
701,0.6403169465221743
702,0.863389016181966
703,0.026622960936763418
704,0.5997201207983375
705,0.14861507576137345
706,0.742997875161032
707,0.06939920120744425
708,0.6030775381052871
709,0.19242149326189073
710,0.4971881516609993
711,0.37851801821858866
712,0.4700708089719773
713,0.5758232778180191
714,0.3138287925850901
715,0.1602905625325325
716,0.20622668837476466
717,0.8591481021050089
718,0.4690985399905897
719,0.6488228797746327
720,0.7900976840185634
721,0.2556225261318742
722,0.5508146008039335
723,0.9148807697223869
724,0.9037261216136618
725,0.7288206988684927
726,0.09470557812631941
727,0.4231416891359211
728,0.44405361921277453
729,0.06821083106439074
730,0.36590425789327674
731,0.13445428539163118
732,0.05335996702661994
733,0.8960717170077197
734,0.7486204517934851
735,0.9166708245016296
736,0.4566445453017456
737,0.2995173615722334
738,0.1118728842207648
739,0.12252465573307258
740,0.4664072249826057
741,0.8637952031317234
742,0.8150997044162482
743,0.24874127022476433
744,0.2646632204698208
745,0.4442353278940593
746,0.5856175528252064
747,0.9698225483851458
748,0.5864538420464849
749,0.5533728844330925
750,0.7104306953383515
751,0.6377255246827094
752,0.3515783406227806
753,0.589628436562053
754,0.9512052582368028
755,0.6370187054177524
756,0.28229120535925467
757,0.40829115489987033
758,0.7461999965701249
759,0.7231554669594327
760,0.6478586166711788
761,0.47558764094358796
762,0.11863628064626364
763,0.03879846789728947
764,0.3424062552936348
765,0.2350753064374469
766,0.36953967632205786
767,0.3109106578909676
768,0.29530897179201754
769,0.22145568159930207
770,0.11452131198026416
771,0.5670397406639203
772,0.635800042389112
773,0.07283963534594884
774,0.9645062067543783
775,0.7070646288183512
776,0.7272567109239111
777,0.17893484459678588
778,0.7868110771824738
779,0.906015743807594
780,0.4139384835339821
781,0.22818243385558767
782,0.680700362438633
783,0.7934638013549977
784,0.8225476771651039
785,0.21762350117223883
786,0.6915967284770785
787,0.021114732685729276
788,0.0400370391873045
789,0.4652180263347998
790,0.7074582746130589
791,0.5253914382052101
792,0.5649379941165976
793,0.540570543210708
794,0.7301207436129229
795,0.14941139586078234
796,0.2928880008969109
797,0.41956901283432857
798,0.6102609249855871
799,0.4040678936040869
800,0.7642636596541077
801,0.12356126817505664
802,0.0973420353507305
803,0.9901075770193917
804,0.7425672889584504
805,0.43893858798297725
806,0.3056942072798706
807,0.08079484254836555
808,0.6881465773537574
809,0.677868736003051
810,0.10086379036738702
811,0.7470934182193906
812,0.08945485461653158
813,0.11069776852086166
814,0.2820940551220865
815,0.0790941438565419
816,0.4887206336514571
817,0.8385929826674325
818,0.720914342402028
819,0.620984563540679
820,0.8916661719172223
821,0.41398129353390145
822,0.8579630620010726
823,0.8295216203632408
824,0.47401180391257747
825,0.03203332138630288
826,0.33313421584291325
827,0.9597216876127811
828,0.27526630860142576
829,0.8959125589924318
830,0.897191343800916
831,0.5474559422073503
832,0.9368640187004571
833,0.9904934416080086
834,0.501846284943399
835,0.784465792155132
836,0.5528731891223664
837,0.7928786870826781
838,0.9094514562592227
839,0.09062708319594392
840,0.4796639356271366
841,0.4896008650104937
842,0.008405612596102952
843,0.16341073753751456
844,0.5238317237838042
845,0.418797228736299
846,0.9974535874106657
847,0.3389348022661769
848,0.2073464845845988
849,0.9814723030161953
850,0.919684548424701
851,0.0200436869722298
852,0.9215058697796329
853,0.6694354561968109
854,0.7424384715272462
855,0.23616967599252114
856,0.8145263312245833
857,0.6561131036177443
858,0.31624217594928616
859,0.416657298660446
860,0.6688192266604561
861,0.8434384908577092
862,0.5454272952169754
863,0.3664751642894809
864,0.1066418057748455
865,0.36852716922496187
866,0.9564684594164076
867,0.3608918400051303
868,0.5673725495392883
869,0.2360720585320314
870,0.41437069813732463
871,0.180736240257667
872,0.7535550491972092
873,0.6706844119461518
874,0.7472701495147902
875,0.13156064709332438
876,0.09084295367566575
877,0.46644561192742806
878,0.525531840391171
879,0.08998837831634687
880,0.592065317759406
881,0.3254749525765963
882,0.7403120842638605
883,0.2714832909601188
884,0.30596905507655026
885,0.3693697696858065
886,0.6680914160397857
887,0.3100307811871543
888,0.058188546830955645
889,0.6130882141582501
890,0.6768883060111383
891,0.2565642605728605
892,0.4891747749407055
893,0.2812267289829107
894,0.5983481881904035
895,0.9824504225610969
896,0.5177679077622875
897,0.448585204310323
898,0.2802502230037828
899,0.17447439344209315
900,0.059294223501687116
901,0.2501619404274168
902,0.9320910167307269
903,0.6877469449738126
904,0.9174843153187571
905,0.2702432538728412
906,0.30915162959459597
907,0.9487898305367998
908,0.19988642869165518
909,0.6886924187280044
910,0.5909004257243472
911,0.10738909285027332
912,0.21875363264737735
913,0.9459856914846041
914,0.4826585900497705
915,0.82206749365755
916,0.3220473725318954
917,0.07707124035800594
918,0.6545113740872774
919,0.2305438127513737
920,0.16590123301978477
921,0.4700079834057017
922,0.3282159990935487
923,0.9108909378559128
924,0.5202709482615916
925,0.02317005798176075
926,0.4460610269701033
927,0.9167299402267575
928,0.9275772491981655
929,0.1264962438415027
930,0.973793582919004
931,0.9918355394129391
932,0.7569219718915938
933,0.2734929142086904
934,0.8564097003382971
935,0.7445539725141543
936,0.772220682016635
937,0.6608375502867897
938,0.4270492638287592
939,0.7729216991857406
940,0.22278199320903658
941,0.7799567959015156
942,0.6067963662533736
943,0.17191559015169577
944,0.7295014990512012
945,0.9274729678993082
946,0.5595695233677627
947,0.7436467906073883
948,0.5467137088357819
949,0.6655247816363724
950,0.41639502048909216
951,0.1036380944714661
952,0.7864213052289016
953,0.20602604172363137
954,0.344268844426296
955,0.8119655089084348
956,0.46315164098785666
957,0.09335124214411683
958,0.6111110058821162
959,0.26262762070982804
960,0.5948856214324301
961,0.2181904598310661
962,0.7069223619266344
963,0.5278499406667764
964,0.7218579432583481
965,0.8299873527498073
966,0.5296713341329491
967,0.3897590272415207
968,0.7789354806459167
969,0.1914211089480916
970,0.196489281580164
971,0.7411511904434127
972,0.6935461802820525
973,0.6584789858258284
974,0.3510610458217218
975,0.3014470798443285
976,0.4350511220647979
977,0.19364626425519182
978,0.7243189868174779
979,0.8998115047883201
980,0.07355125756818304
981,0.4884417935574039
982,0.0933639093276396
983,0.11119086386226229
984,0.5337587453928705
985,0.2651098316920467
986,0.8540622072319405
987,0.8337326927850522
988,0.10296719938051369
989,0.8552083397730708
990,0.841837557509847
991,0.42541034773415565
992,0.002572563003165662
993,0.7742056551546328
994,0.6331245957583074
995,0.13130932748606028
996,0.21832087550562673
997,0.5907239526025754
998,0.20834856977018035
999,0.40555189420530446
1000,0.8457955206538257
1001,0.8076280338577146
1002,0.005013946913697831
1003,0.7016974961318481
1004,0.06419882952177491
1005,0.4538327280507506
1006,0.44341781248964507
1007,0.7601638996056777
1008,0.9311961065577435
1009,0.012495625849705316
1010,0.12027718796897602
1011,0.11857402230342329
1012,0.21917484411687205
1013,0.7837663460487491
1014,0.12734903712102308
1015,0.20484323394419313
1016,0.32552533962858576
1017,0.738841927129238
1018,0.3240669794206362
1019,0.5383891733692918
1020,0.6629005973610732
1021,0.9846163097628476
1022,0.9899914989777799
1023,0.9197357152755028
1024,0.5313488773279987
1025,0.18716177291934855
1026,0.4624424136004599
1027,0.4006309642453513
1028,0.09905486998467983
1029,0.6618453931358113
1030,0.9204339283522496
1031,0.437577669946975
1032,0.4593987123567135
1033,0.9684483895699072
1034,0.6680884131592786
1035,0.6571291482606233
1036,0.9605346264994414
1037,0.34359780354074243
1038,0.04926786167708408
1039,0.06181912712601623
1040,0.07326009251100007
1041,0.7630366427397265
1042,0.8369608379777099
1043,0.35638632618995003
1044,0.466482996657514
1045,0.3291538156060365
1046,0.7297164908919713
1047,0.015510589888136916
1048,0.8132143198841377
1049,0.06249573516623874
1050,0.021817719845237837
1051,0.4939809813871858
1052,0.47086104629448855
1053,0.0910484490436011
1054,0.21666908744914493
1055,0.9458749791570403
1056,0.4458701947749123
1057,0.7430082056158132
1058,0.48932804668757346
1059,0.5813957709578281
1060,0.3845416644445768
1061,0.7574414765607609
1062,0.07117003015060441
1063,0.44384879867003124
1064,0.8257781775489487
1065,0.4244508861713925
1066,0.21517798461671034
1067,0.6089213245484367
1068,0.5338813144515941
1069,0.057636567754218215
1070,0.3710512562183993
1071,0.32871855613267165
1072,0.5299812408667656
1073,0.6363542135455299
1074,0.03910182650267846
1075,0.6046379602862731
1076,0.10824520870972998
1077,0.5591218941414315
1078,0.8482864345543175
1079,0.04209371202878265
1080,0.11089542007504116
1081,0.6050910539904324
1082,0.9042635634976709
1083,0.17424215985499947
1084,0.9441674233163249
1085,0.648542235430943
1086,0.19353520047338124
1087,0.49231160339232716
1088,0.44361650196761304
1089,0.18633342959697274
1090,0.8498132848836323
1091,0.6349872635616516
1092,0.6359733738048938
1093,0.6027783422617009
1094,0.7219145493739647
1095,0.7144989036249189
1096,0.9417259956189271
1097,0.10673532061926072
1098,0.7708820916532895
1099,0.5900293022847067
1100,0.8010275958432543
1101,0.9470493162711416
1102,0.27641999040473797
1103,0.44313037322248705
1104,0.72903821665944
1105,0.7631029594256638
1106,0.16034898422807053
1107,0.4299834865665112
1108,0.8492459371993223
1109,0.9103667193668218
1110,0.37089802957799334
1111,0.7936657230750338
1112,0.6078615682645812
1113,0.19959365889809189
1114,0.029487284626616428
1115,0.6040952245061723
1116,0.9460574539841399
1117,0.8753090592059197
1118,0.8855163962783051
1119,0.8519313966072886
1120,0.11416206406031348
1121,0.7030439170686666
1122,0.26468627573024406
1123,0.2308940709382552
1124,0.9883399933030343
1125,0.06821556710787502
1126,0.4010306163028057
1127,0.578266983176641
1128,0.6804468246962986
1129,0.7270751995551802
1130,0.6936773373978827
1131,0.31462226929308845
1132,0.3563460513102219
1133,0.38799878939451127
1134,0.5068250408240689
1135,0.2501594331304732
1136,0.6766512541831622
1137,0.7953474010968014
1138,0.8535331646629171
1139,0.9757040185223633
1140,0.884921243120741
1141,0.19424365274257216
1142,0.018497416090125673
1143,0.7954511245098896
1144,0.10803463106106104
1145,0.41591227966170174
1146,0.4164654304450319
1147,0.738421795408598
1148,0.5744820247361185
1149,0.8468963334899071
1150,0.09793500069883976
1151,0.15901244837175976
1152,0.37154112216314805
1153,0.1393145829929665
1154,0.25431522525338623
1155,0.587421951719206
1156,0.6260222078619375
1157,0.40265561741381795
1158,0.1302511614287425
1159,0.8779668203646064
1160,0.4118827503446315
1161,0.2182808925755182
1162,0.1122217068918121
1163,0.1760977246056521
1164,0.7722656107573785
1165,0.8740454471703778
1166,0.49104928997759134
1167,0.4995314424559042
1168,0.5712948597210404
1169,0.24153663080046428
1170,0.8798146616179018
1171,0.23192380474919982
1172,0.3422956814346996
1173,0.44085860425381296
1174,0.4887202708607319
1175,0.3390348860687551
1176,0.5745144479941717
1177,0.5663907410330165
1178,0.31944408189271056
1179,0.7244941077135626
1180,0.9910690339006449
1181,0.18608141909391596
1182,0.46262642123001685
1183,0.06656575035801526
1184,0.13511486103179515
1185,0.2769865368061585
1186,0.32053804441564604
1187,0.5219176314772029
1188,0.7121267315196125
1189,0.5830139354963478
1190,0.8835980878801221
1191,0.3409148056528474
1192,0.6411199890979894
1193,0.15567853249703556
1194,0.7746650658383558
1195,0.065871873045388
1196,0.1981241740562777
1197,0.23816320327666485
1198,0.9280283658680252
1199,0.11691198457142371
1200,0.40458161164573614
1201,0.7382873407420513
1202,0.5718544141617994
1203,0.8075931699152689
1204,0.462207453527138
1205,0.7925943631406356
1206,0.9405946398106445
1207,0.164198121517656
1208,0.28852445111287206
1209,0.6967935272785402
1210,0.8181287192767683
1211,0.04409134463586606
1212,0.2251113591149163
1213,0.8905017546291716
1214,0.5790009550605023
1215,0.8525715824920971
1216,0.3594177374425942
1217,0.2536783467239123
1218,0.1260708725273183
1219,0.1461322718090572
1220,0.16560036847543758
1221,0.4365161929143785
1222,0.605252921426337
1223,0.5906499165460055
1224,0.5352326679011071
1225,0.8870230359466942
1226,0.07383752120797504
1227,0.014218958594309439
1228,0.9151753190818304
1229,0.7936749907230108
1230,0.5648307757011984
1231,0.48910076425474314
1232,0.47851748948375616
1233,0.8509289722536629
1234,0.510684846331237
1235,0.29381453620861586
1236,0.010048460294017958
1237,0.16968610451903454
1238,0.6606842192236412
1239,0.3523299756448196
1240,0.7196168411482737
1241,0.5586402719385585
1242,0.8595117278078934
1243,0.3833784508836393
1244,0.6845144164873389
1245,0.8174722509531435
1246,0.8885614919786081
1247,0.9251027253762312
1248,0.49657817870102094
1249,0.5617677172312242
1250,0.6640634619080548
1251,0.495628156086089
1252,0.6197813463307748
1253,0.6959939590731409
1254,0.39398071492076914
1255,0.9713890304850106
